,Unnamed: 0,Unnamed: 0.1,name,SEXO_M,SEXO_F
88562,88562.0,88562.0,ORCINES,1.0,0.0
88563,88563.0,88563.0,JOSANNIERE,0.0,1.0
88564,88564.0,88564.0,MICKISSE,0.0,2.0
88565,88565.0,88565.0,WHITE,0.0,1.0
88566,88566.0,88566.0,CHIMENI,1.0,0.0
88567,88567.0,88567.0,YARIN,1.0,0.0
88568,88568.0,88568.0,YAHMANY,0.0,1.0
88569,88569.0,88569.0,NIQUESON,1.0,0.0
88570,88570.0,88570.0,AUDEIDA,0.0,2.0
88571,88571.0,88571.0,KAREAH,0.0,1.0
88572,88572.0,88572.0,KATERIN,1.0,0.0
88573,88573.0,88573.0,BENILSO,1.0,0.0
88574,88574.0,88574.0,ANICELLY,1.0,0.0
88575,88575.0,88575.0,CAIUCHY,1.0,0.0
88576,88576.0,88576.0,JUBLITA,0.0,1.0
88577,88577.0,88577.0,DE,0.0,1.0
88578,88578.0,88578.0,WILLIARDSON,1.0,0.0
88579,88579.0,88579.0,ABLANDINA,0.0,1.0
88580,88580.0,88580.0,DAVIRAMOS,1.0,0.0
88581,88581.0,88581.0,JESCIONELIA,0.0,1.0
88582,88582.0,88582.0,UBIRASILVA,0.0,1.0
88583,88583.0,88583.0,JOZY,1.0,0.0
88584,88584.0,88584.0,EDEMISSO,1.0,0.0
88585,88585.0,88585.0,VANCLEY,1.0,0.0
88586,88586.0,88586.0,VANGELY,1.0,0.0
88587,88587.0,88587.0,LIZONETH,1.0,0.0
88588,88588.0,88588.0,ADLAN,1.0,0.0
88589,88589.0,88589.0,SUZIELEN,1.0,2.0
88590,88590.0,88590.0,MAMEDY,1.0,0.0
88591,88591.0,88591.0,ELCIDETE,0.0,1.0
88592,88592.0,88592.0,AMMANDA,0.0,1.0
88593,88593.0,88593.0,RIVALBER,1.0,0.0
88594,88594.0,88594.0,JAGNOLIA,0.0,1.0
88595,88595.0,88595.0,RIGLEN,1.0,0.0
88596,88596.0,88596.0,RUBIELI,1.0,0.0
88597,88597.0,88597.0,ROMICIENE,0.0,1.0
88598,88598.0,88598.0,NEUCEIA,0.0,1.0
88599,88599.0,88599.0,ADMES,1.0,0.0
88600,88600.0,88600.0,ENYS,1.0,0.0
88601,88601.0,88601.0,YNAIE,0.0,1.0
88602,88602.0,88602.0,ODA,0.0,1.0
88603,88603.0,88603.0,NAERCIA,0.0,1.0
88604,88604.0,88604.0,IVARCI,1.0,0.0
88605,88605.0,88605.0,JOSELANDES,1.0,0.0
88606,88606.0,88606.0,ARGENIR,2.0,0.0
88607,88607.0,88607.0,NADIVANIA,0.0,1.0
88608,88608.0,88608.0,MONZARINA,0.0,1.0
88609,88609.0,88609.0,SHEICY,1.0,0.0
88610,88610.0,88610.0,EUNISSE,0.0,1.0
88611,88611.0,88611.0,LECIVANIA,0.0,1.0
88612,88612.0,88612.0,DORANIA,0.0,1.0
88613,88613.0,88613.0,DIVANDRA,0.0,2.0
88614,88614.0,88614.0,CADAFI,1.0,0.0
88615,88615.0,88615.0,NGELA,0.0,2.0
88616,88616.0,88616.0,JUVEIR,1.0,0.0
88617,88617.0,88617.0,MADIANE,0.0,2.0
88618,88618.0,88618.0,WELKSLEY,1.0,0.0
88619,88619.0,88619.0,CAMPOLIM,2.0,0.0
88620,88620.0,88620.0,DANIENY,0.0,1.0
88621,88621.0,88621.0,SANDUI,1.0,0.0
88622,88622.0,88622.0,JEZULINO,1.0,0.0
88623,88623.0,88623.0,ADEDE,0.0,1.0
88624,88624.0,88624.0,IVANEUDO,1.0,0.0
88625,88625.0,88625.0,DAGUALBERTO,1.0,0.0
88626,88626.0,88626.0,VALCONI,1.0,0.0
88627,88627.0,88627.0,NILSELENE,0.0,1.0
88628,88628.0,88628.0,EDICARLO,3.0,0.0
88629,88629.0,88629.0,DURCILEN,1.0,0.0
88630,88630.0,88630.0,EVOLNEI,1.0,0.0
88631,88631.0,88631.0,BARTONIERE,0.0,1.0
88632,88632.0,88632.0,ENDRYO,2.0,0.0
88633,88633.0,88633.0,OLINEUDA,0.0,1.0
88634,88634.0,88634.0,OGER,1.0,0.0
88635,88635.0,88635.0,KARLLYANNE,0.0,1.0
88636,88636.0,88636.0,LECIONE,0.0,1.0
88637,88637.0,88637.0,DEYMISSON,1.0,0.0
88638,88638.0,88638.0,LANDOLIVIO,1.0,0.0
88639,88639.0,88639.0,HINGRIDI,1.0,0.0
88640,88640.0,88640.0,ABISMAR,1.0,0.0
88641,88641.0,88641.0,IRISMILDO,1.0,0.0
88642,88642.0,88642.0,ARNELINA,0.0,1.0
88643,88643.0,88643.0,MARICELLI,1.0,0.0
88644,88644.0,88644.0,GALDENILTON,1.0,0.0
88645,88645.0,88645.0,ROZINDO,1.0,0.0
88646,88646.0,88646.0,FRANCISNUBIA,0.0,1.0
88647,88647.0,88647.0,LETAH,0.0,1.0
88648,88648.0,88648.0,HENRIGNALDO,1.0,0.0
88649,88649.0,88649.0,CLEITIANO,2.0,0.0
88650,88650.0,88650.0,GILFRANKLIN,1.0,0.0
88651,88651.0,88651.0,DEUSDEDT,1.0,0.0
88652,88652.0,88652.0,HARDMAN,1.0,0.0
88653,88653.0,88653.0,ERGISON,1.0,0.0
88654,88654.0,88654.0,EDIMARON,2.0,0.0
88655,88655.0,88655.0,ALCATRAO,1.0,0.0
88656,88656.0,88656.0,DELIVANE,0.0,2.0
88657,88657.0,88657.0,VANCIRLEI,2.0,0.0
88658,88658.0,88658.0,JANDARAYLSON,1.0,0.0
88659,88659.0,88659.0,EUNEZIMO,1.0,0.0
88660,88660.0,88660.0,PEODORO,1.0,0.0
88661,88661.0,88661.0,RUTHYELLE,0.0,1.0
88662,88662.0,88662.0,LEANARDO,1.0,0.0
88663,88663.0,88663.0,WELLENTON,1.0,0.0
88664,88664.0,88664.0,AMIRAVEL,1.0,0.0
88665,88665.0,88665.0,FABRIZZI,1.0,0.0
88666,88666.0,88666.0,OSIAN,1.0,0.0
88667,88667.0,88667.0,ALDETIR,1.0,0.0
88668,88668.0,88668.0,ELDAIDE,0.0,1.0
88669,88669.0,88669.0,ELIOVANDA,0.0,1.0
88670,88670.0,88670.0,KALIANNE,0.0,1.0
88671,88671.0,88671.0,FRANSLENE,0.0,1.0
88672,88672.0,88672.0,GUMA,0.0,1.0
88673,88673.0,88673.0,NORAIDE,0.0,2.0
88674,88674.0,88674.0,ADRILES,1.0,0.0
88675,88675.0,88675.0,DORAZIL,2.0,0.0
88676,88676.0,88676.0,PPEE,0.0,1.0
88677,88677.0,88677.0,BERTELLINA,0.0,1.0
88678,88678.0,88678.0,KELLF,1.0,0.0
88679,88679.0,88679.0,ARINIVALDO,1.0,0.0
88680,88680.0,88680.0,GLEIFESON,1.0,0.0
88681,88681.0,88681.0,ARMENDINA,0.0,1.0
88682,88682.0,88682.0,GRICIELIO,1.0,0.0
88683,88683.0,88683.0,REMICHELLA,0.0,1.0
88684,88684.0,88684.0,DENIZIENE,0.0,1.0
88685,88685.0,88685.0,FRANKCILENE,0.0,1.0
88686,88686.0,88686.0,MIDIELY,1.0,0.0
88687,88687.0,88687.0,DATIEL,1.0,0.0
88688,88688.0,88688.0,ANTONILIA,0.0,1.0
88689,88689.0,88689.0,GLAUDINEI,1.0,0.0
88690,88690.0,88690.0,MADACI,1.0,0.0
88691,88691.0,88691.0,ATAYLLE,0.0,1.0
88692,88692.0,88692.0,VALDECLECIA,0.0,1.0
88693,88693.0,88693.0,RUMMENIG,1.0,0.0
88694,88694.0,88694.0,FLORDENISE,0.0,1.0
88695,88695.0,88695.0,LUIZORLANDIA,0.0,1.0
88696,88696.0,88696.0,IUCILEY,1.0,0.0
88697,88697.0,88697.0,ILSONE,0.0,1.0
88698,88698.0,88698.0,JURCILENE,0.0,2.0
88699,88699.0,88699.0,EDIWIRGEM,1.0,0.0
88700,88700.0,88700.0,GEISSLER,1.0,0.0
88701,88701.0,88701.0,KALANITH,1.0,0.0
88702,88702.0,88702.0,KEROLINY,0.0,1.0
88703,88703.0,88703.0,EDILAM,2.0,0.0
88704,88704.0,88704.0,NEMERIO,1.0,0.0
88705,88705.0,88705.0,HYLDSON,1.0,0.0
88706,88706.0,88706.0,UDENISON,1.0,0.0
88707,88707.0,88707.0,ARCANJALA,0.0,1.0
88708,88708.0,88708.0,JULIELLY,1.0,0.0
88709,88709.0,88709.0,CLAUDIZA,0.0,3.0
88710,88710.0,88710.0,VAILCY,1.0,0.0
88711,88711.0,88711.0,RUZEL,1.0,0.0
88712,88712.0,88712.0,MILINTINA,0.0,1.0
88713,88713.0,88713.0,ADELVITE,0.0,1.0
88714,88714.0,88714.0,NOREDJA,0.0,1.0
88715,88715.0,88715.0,NERIANE,0.0,2.0
88716,88716.0,88716.0,HARLAN,1.0,0.0
88717,88717.0,88717.0,ANERCELINA,0.0,1.0
88718,88718.0,88718.0,ERIWILLIAN,2.0,0.0
88719,88719.0,88719.0,MUNICIA,0.0,1.0
88720,88720.0,88720.0,ONECIDIO,2.0,0.0
88721,88721.0,88721.0,DYNEFFER,1.0,0.0
88722,88722.0,88722.0,WARVIANNE,0.0,1.0
88723,88723.0,88723.0,EDMELIA,0.0,1.0
88724,88724.0,88724.0,NATINEIO,1.0,0.0
88725,88725.0,88725.0,VANDOIS,1.0,0.0
88726,88726.0,88726.0,JOAMAR,1.0,0.0
88727,88727.0,88727.0,UIRAQUITAN,1.0,0.0
88728,88728.0,88728.0,NADIENE,0.0,2.0
88729,88729.0,88729.0,EDIVANALDO,1.0,0.0
88730,88730.0,88730.0,WANGLESIA,0.0,1.0
88731,88731.0,88731.0,LECINAIDE,0.0,1.0
88732,88732.0,88732.0,HELENIL,1.0,0.0
88733,88733.0,88733.0,SULIAN,2.0,0.0
88734,88734.0,88734.0,NEOMESIA,0.0,2.0
88735,88735.0,88735.0,RUGERO,2.0,0.0
88736,88736.0,88736.0,ELUISA,0.0,1.0
88737,88737.0,88737.0,WALDONEY,1.0,0.0
88738,88738.0,88738.0,ALINEA,0.0,1.0
88739,88739.0,88739.0,CLEUDISMAR,1.0,0.0
88740,88740.0,88740.0,SHARLYTON,1.0,0.0
88741,88741.0,88741.0,IANO,1.0,0.0
88742,88742.0,88742.0,SULZI,1.0,0.0
88743,88743.0,88743.0,NASSAU,1.0,0.0
88744,88744.0,88744.0,ADERAMAN,1.0,0.0
88745,88745.0,88745.0,ALINRIQUES,1.0,0.0
88746,88746.0,88746.0,AMAYRA,0.0,1.0
88747,88747.0,88747.0,JUVENAN,1.0,0.0
88748,88748.0,88748.0,ERBISON,1.0,0.0
88749,88749.0,88749.0,LUSMEUS,1.0,0.0
88750,88750.0,88750.0,CRISTINANE,0.0,1.0
88751,88751.0,88751.0,SOALES,1.0,0.0
88752,88752.0,88752.0,GIRANICE,0.0,1.0
88753,88753.0,88753.0,WENNEY,1.0,0.0
88754,88754.0,88754.0,ZUELITON,1.0,0.0
88755,88755.0,88755.0,MAXZANGELA,0.0,1.0
88756,88756.0,88756.0,CLEMEL,1.0,0.0
88757,88757.0,88757.0,ZILNEY,2.0,0.0
88758,88758.0,88758.0,CHRISTIELE,0.0,1.0
88759,88759.0,88759.0,ADWANEY,1.0,0.0
88760,88760.0,88760.0,ZANETHI,1.0,0.0
88761,88761.0,88761.0,DINARELLE,0.0,1.0
88762,88762.0,88762.0,ROMAK,1.0,0.0
88763,88763.0,88763.0,MAYYARA,0.0,1.0
88764,88764.0,88764.0,NAIDSON,1.0,0.0
88765,88765.0,88765.0,THAME,0.0,1.0
88766,88766.0,88766.0,IZELIDI,1.0,0.0
88767,88767.0,88767.0,PRESILINIO,1.0,0.0
88768,88768.0,88768.0,ANANIS,1.0,0.0
88769,88769.0,88769.0,VALCICLEDES,1.0,0.0
88770,88770.0,88770.0,GILDALMO,1.0,0.0
88771,88771.0,88771.0,FILEZIA,0.0,1.0
88772,88772.0,88772.0,ROBERTIANE,0.0,1.0
88773,88773.0,88773.0,ALCIMWAGNER,1.0,0.0
88774,88774.0,88774.0,AMERIZ,1.0,0.0
88775,88775.0,88775.0,JORGECELIA,0.0,1.0
88776,88776.0,88776.0,CLEUVANY,0.0,1.0
88777,88777.0,88777.0,KELENN,1.0,0.0
88778,88778.0,88778.0,ZILDAURA,0.0,1.0
88779,88779.0,88779.0,THIALE,0.0,1.0
88780,88780.0,88780.0,ADALZIRO,1.0,0.0
88781,88781.0,88781.0,CLOTILDO,1.0,0.0
88782,88782.0,88782.0,THABATHA,0.0,1.0
88783,88783.0,88783.0,AUZIA,0.0,1.0
88784,88784.0,88784.0,GIRNALDA,0.0,1.0
88785,88785.0,88785.0,LEUZIVAN,1.0,0.0
88786,88786.0,88786.0,MARCIMARA,0.0,1.0
88787,88787.0,88787.0,SERIDOVALDO,1.0,0.0
88788,88788.0,88788.0,ADOZINDA,0.0,1.0
88789,88789.0,88789.0,KATSUMASA,0.0,1.0
88790,88790.0,88790.0,IVONIRA,0.0,1.0
88791,88791.0,88791.0,WILLAAMESBARROS,1.0,0.0
88792,88792.0,88792.0,LURILO,1.0,0.0
88793,88793.0,88793.0,DALWIM,1.0,0.0
88794,88794.0,88794.0,LIZELE,0.0,1.0
88795,88795.0,88795.0,REGIOS,1.0,0.0
88796,88796.0,88796.0,DALIZETE,0.0,1.0
88797,88797.0,88797.0,JORDEANDRO,1.0,0.0
88798,88798.0,88798.0,NIELDER,1.0,0.0
88799,88799.0,88799.0,SADINEI,1.0,0.0
88800,88800.0,88800.0,VARCELINO,1.0,0.0
88801,88801.0,88801.0,THANISE,0.0,1.0
88802,88802.0,88802.0,PINEDO,1.0,0.0
88803,88803.0,88803.0,ERBERTON,1.0,0.0
88804,88804.0,88804.0,ODESCIO,1.0,0.0
88805,88805.0,88805.0,FRACOISE,0.0,1.0
88806,88806.0,88806.0,MARINDELVA,0.0,1.0
88807,88807.0,88807.0,DAYVED,1.0,0.0
88808,88808.0,88808.0,IZEIA,0.0,1.0
88809,88809.0,88809.0,REUDENS,1.0,0.0
88810,88810.0,88810.0,EORRANY,0.0,1.0
88811,88811.0,88811.0,TAKAYOCHI,1.0,0.0
88812,88812.0,88812.0,SAIONORA,0.0,1.0
88813,88813.0,88813.0,ADIRCEMAR,2.0,0.0
88814,88814.0,88814.0,PAULOM,1.0,0.0
88815,88815.0,88815.0,CLEYDISON,1.0,0.0
88816,88816.0,88816.0,NILVALDA,0.0,1.0
88817,88817.0,88817.0,JORLETE,0.0,1.0
88818,88818.0,88818.0,NIVALBER,1.0,0.0
88819,88819.0,88819.0,ERECIDES,1.0,0.0
88820,88820.0,88820.0,FRANSINE,0.0,1.0
88821,88821.0,88821.0,JOVAETE,0.0,1.0
88822,88822.0,88822.0,DIAGLIANE,0.0,1.0
88823,88823.0,88823.0,LILISBETE,0.0,1.0
88824,88824.0,88824.0,NGAGNE,0.0,1.0
88825,88825.0,88825.0,HERIS,2.0,0.0
88826,88826.0,88826.0,ADESUITE,0.0,1.0
88827,88827.0,88827.0,CADJA,0.0,1.0
88828,88828.0,88828.0,DIESSE,0.0,2.0
88829,88829.0,88829.0,OZEL,1.0,0.0
88830,88830.0,88830.0,LUZILDE,0.0,1.0
88831,88831.0,88831.0,ISMAY,1.0,0.0
88832,88832.0,88832.0,ANETILDE,0.0,1.0
88833,88833.0,88833.0,CRENAURA,0.0,1.0
88834,88834.0,88834.0,NAEMY,1.0,0.0
88835,88835.0,88835.0,SILDIVON,1.0,0.0
88836,88836.0,88836.0,MORACY,1.0,0.0
88837,88837.0,88837.0,KLEIDISON,1.0,0.0
88838,88838.0,88838.0,LELINI,1.0,0.0
88839,88839.0,88839.0,WEERBERT,1.0,0.0
88840,88840.0,88840.0,VIGO,1.0,0.0
88841,88841.0,88841.0,RICHARLY,1.0,0.0
88842,88842.0,88842.0,JOSENILSE,0.0,1.0
88843,88843.0,88843.0,ZENITTE,0.0,1.0
88844,88844.0,88844.0,BENEVILTON,1.0,0.0
88845,88845.0,88845.0,KATHUCIA,0.0,1.0
88846,88846.0,88846.0,CREISSON,1.0,0.0
88847,88847.0,88847.0,JOSENVERT,1.0,0.0
88848,88848.0,88848.0,ALEXANDRIO,1.0,0.0
88849,88849.0,88849.0,JUCICLEI,2.0,0.0
88850,88850.0,88850.0,QUIDICE,0.0,1.0
88851,88851.0,88851.0,DACILDA,0.0,1.0
88852,88852.0,88852.0,ENDYA,0.0,1.0
88853,88853.0,88853.0,MARAJOARA,0.0,1.0
88854,88854.0,88854.0,DEIGLYS,2.0,0.0
88855,88855.0,88855.0,ALTONIAS,1.0,0.0
88856,88856.0,88856.0,EDEVAINE,0.0,1.0
88857,88857.0,88857.0,DHIERICA,0.0,1.0
88858,88858.0,88858.0,THEANNY,0.0,1.0
88859,88859.0,88859.0,DEONALDO,1.0,0.0
88860,88860.0,88860.0,LINDONEIA,0.0,1.0
88861,88861.0,88861.0,JESUSMARY,1.0,0.0
88862,88862.0,88862.0,HARILSON,1.0,0.0
88863,88863.0,88863.0,CLESCIMARA,0.0,1.0
88864,88864.0,88864.0,MARENIR,1.0,0.0
88865,88865.0,88865.0,JOHNANTAN,1.0,0.0
88866,88866.0,88866.0,SUHELEM,1.0,0.0
88867,88867.0,88867.0,VALDYNEI,1.0,0.0
88868,88868.0,88868.0,CLOTILIA,0.0,1.0
88869,88869.0,88869.0,DINALAINE,0.0,1.0
88870,88870.0,88870.0,FRANCILIANE,0.0,1.0
88871,88871.0,88871.0,GENIGLEIDSON,1.0,0.0
88872,88872.0,88872.0,WTEMBERGUE,0.0,1.0
88873,88873.0,88873.0,JAUDILENE,0.0,1.0
88874,88874.0,88874.0,SONICLEIA,0.0,1.0
88875,88875.0,88875.0,FELISBETO,1.0,0.0
88876,88876.0,88876.0,LOYDINALVA,0.0,1.0
88877,88877.0,88877.0,LETIERI,1.0,0.0
88878,88878.0,88878.0,ELACIMARIA,0.0,1.0
88879,88879.0,88879.0,EDYS,1.0,0.0
88880,88880.0,88880.0,MASIENE,0.0,1.0
88881,88881.0,88881.0,VILMIRA,0.0,1.0
88882,88882.0,88882.0,BREISI,1.0,0.0
88883,88883.0,88883.0,CLEIDELEIA,0.0,1.0
88884,88884.0,88884.0,WESSICLEY,1.0,0.0
88885,88885.0,88885.0,JOSCELMA,0.0,1.0
88886,88886.0,88886.0,INGLIDE,0.0,1.0
88887,88887.0,88887.0,EVANIDIS,1.0,0.0
88888,88888.0,88888.0,RITHIANE,0.0,1.0
88889,88889.0,88889.0,JODERLEI,1.0,0.0
88890,88890.0,88890.0,VEANEIDE,0.0,2.0
88891,88891.0,88891.0,NADIJARA,0.0,1.0
88892,88892.0,88892.0,MACLAINE,0.0,1.0
88893,88893.0,88893.0,GIHAD,1.0,0.0
88894,88894.0,88894.0,CEYSY,1.0,0.0
88895,88895.0,88895.0,DOCARMO,1.0,0.0
88896,88896.0,88896.0,AARCOS,1.0,0.0
88897,88897.0,88897.0,JANDARA,0.0,2.0
88898,88898.0,88898.0,ROZENELIA,0.0,1.0
88899,88899.0,88899.0,PAULEANE,0.0,2.0
88900,88900.0,88900.0,IDONEI,1.0,0.0
88901,88901.0,88901.0,LAVINE,0.0,1.0
88902,88902.0,88902.0,ALJONE,0.0,1.0
88903,88903.0,88903.0,ROOSEHELE,0.0,1.0
88904,88904.0,88904.0,DURAIR,1.0,0.0
88905,88905.0,88905.0,FAGINEI,1.0,0.0
88906,88906.0,88906.0,ELVISON,3.0,0.0
88907,88907.0,88907.0,MAIELI,1.0,0.0
88908,88908.0,88908.0,FRANCISMARE,0.0,2.0
88909,88909.0,88909.0,GEANDES,1.0,0.0
88910,88910.0,88910.0,BELCHIORINA,0.0,1.0
88911,88911.0,88911.0,IRACEM,1.0,0.0
88912,88912.0,88912.0,FREDIVALDA,0.0,1.0
88913,88913.0,88913.0,GILHARD,1.0,0.0
88914,88914.0,88914.0,ROSELEIDI,1.0,0.0
88915,88915.0,88915.0,BERCILDO,1.0,0.0
88916,88916.0,88916.0,GIDEENE,0.0,1.0
88917,88917.0,88917.0,CLAUDELITA,0.0,1.0
88918,88918.0,88918.0,THANUZA,0.0,1.0
88919,88919.0,88919.0,JADIEUDO,1.0,0.0
88920,88920.0,88920.0,NENSA,0.0,1.0
88921,88921.0,88921.0,DELAMILSE,0.0,1.0
88922,88922.0,88922.0,LOURIENI,1.0,0.0
88923,88923.0,88923.0,WORICK,1.0,0.0
88924,88924.0,88924.0,MIZAN,1.0,0.0
88925,88925.0,88925.0,DEBERT,1.0,0.0
88926,88926.0,88926.0,NEUDEIR,1.0,0.0
88927,88927.0,88927.0,GELMANCIO,1.0,0.0
88928,88928.0,88928.0,FLORDOVAL,1.0,0.0
88929,88929.0,88929.0,KALIU,1.0,0.0
88930,88930.0,88930.0,HERMOGENS,1.0,0.0
88931,88931.0,88931.0,JARMISON,2.0,0.0
88932,88932.0,88932.0,CLEDITE,0.0,1.0
88933,88933.0,88933.0,VANAS,1.0,0.0
88934,88934.0,88934.0,ONEDINO,1.0,0.0
88935,88935.0,88935.0,XHAULLA,0.0,1.0
88936,88936.0,88936.0,ELIDIOMESIA,0.0,2.0
88937,88937.0,88937.0,VENITO,1.0,0.0
88938,88938.0,88938.0,GILIADE,0.0,1.0
88939,88939.0,88939.0,TAYNNARA,0.0,3.0
88940,88940.0,88940.0,MEICIELY,1.0,0.0
88941,88941.0,88941.0,CHARLYNE,0.0,1.0
88942,88942.0,88942.0,JADILSA,0.0,1.0
88943,88943.0,88943.0,LIANOA,0.0,1.0
88944,88944.0,88944.0,JOSIBETO,1.0,0.0
88945,88945.0,88945.0,TJEKSON,1.0,0.0
88946,88946.0,88946.0,EUFLAVIA,0.0,1.0
88947,88947.0,88947.0,SEDA,0.0,1.0
88948,88948.0,88948.0,MAYLLON,1.0,0.0
88949,88949.0,88949.0,SELONE,0.0,2.0
88950,88950.0,88950.0,CLESLEY,1.0,0.0
88951,88951.0,88951.0,YARLEN,2.0,0.0
88952,88952.0,88952.0,ERYCLYS,1.0,0.0
88953,88953.0,88953.0,GEYCIANA,0.0,2.0
88954,88954.0,88954.0,EVANDUY,1.0,0.0
88955,88955.0,88955.0,FREDIANA,0.0,1.0
88956,88956.0,88956.0,LETENCO,1.0,0.0
88957,88957.0,88957.0,ASCENDINA,0.0,1.0
88958,88958.0,88958.0,WANDOMAR,1.0,0.0
88959,88959.0,88959.0,LIBERTONI,2.0,0.0
88960,88960.0,88960.0,LOUZENIL,1.0,0.0
88961,88961.0,88961.0,ROSZELI,1.0,0.0
88962,88962.0,88962.0,GENITE,0.0,1.0
88963,88963.0,88963.0,GISELITO,1.0,0.0
88964,88964.0,88964.0,LAZIDIA,0.0,1.0
88965,88965.0,88965.0,AURIEL,1.0,0.0
88966,88966.0,88966.0,EDIRCON,1.0,0.0
88967,88967.0,88967.0,DALECE,0.0,1.0
88968,88968.0,88968.0,TATHIANY,0.0,1.0
88969,88969.0,88969.0,ALISSONN,2.0,0.0
88970,88970.0,88970.0,ELICICLEIDE,0.0,1.0
88971,88971.0,88971.0,GILOMAR,1.0,0.0
88972,88972.0,88972.0,MAURINEIDE,0.0,2.0
88973,88973.0,88973.0,ISMAIS,1.0,0.0
88974,88974.0,88974.0,DEJAURI,1.0,0.0
88975,88975.0,88975.0,ELIMARCIA,0.0,2.0
88976,88976.0,88976.0,ORDINIZ,1.0,0.0
88977,88977.0,88977.0,ILDEGARDO,1.0,0.0
88978,88978.0,88978.0,CHANELLY,1.0,0.0
88979,88979.0,88979.0,MIRAIZA,0.0,2.0
88980,88980.0,88980.0,CAZIMIRA,0.0,2.0
88981,88981.0,88981.0,DAURENI,1.0,0.0
88982,88982.0,88982.0,ERISMARBARBOSA,0.0,1.0
88983,88983.0,88983.0,NORDILIA,0.0,1.0
88984,88984.0,88984.0,ERMANE,0.0,1.0
88985,88985.0,88985.0,PETRONELA,0.0,1.0
88986,88986.0,88986.0,CIELY,1.0,0.0
88987,88987.0,88987.0,ELIVALDINA,0.0,1.0
88988,88988.0,88988.0,GERDINAL,1.0,0.0
88989,88989.0,88989.0,RANDLES,1.0,0.0
88990,88990.0,88990.0,URI,1.0,0.0
88991,88991.0,88991.0,NUCIMARA,0.0,1.0
88992,88992.0,88992.0,CLAUDIRCE,0.0,1.0
88993,88993.0,88993.0,INALDIRENE,0.0,1.0
88994,88994.0,88994.0,MARLESSON,1.0,0.0
88995,88995.0,88995.0,FRANKLICIA,0.0,1.0
88996,88996.0,88996.0,SINOILDE,0.0,1.0
88997,88997.0,88997.0,KEILLIANE,0.0,1.0
88998,88998.0,88998.0,DENISELMA,0.0,1.0
88999,88999.0,88999.0,EUSANITE,0.0,1.0
89000,89000.0,89000.0,CHARLEM,1.0,0.0
89001,89001.0,89001.0,IVANDESIA,0.0,1.0
89002,89002.0,89002.0,GEUCIRE,0.0,1.0
89003,89003.0,89003.0,CLEIDIVANI,1.0,0.0
89004,89004.0,89004.0,LODIR,1.0,0.0
89005,89005.0,89005.0,ELSINEIDE,0.0,1.0
89006,89006.0,89006.0,LOURISBETE,0.0,1.0
89007,89007.0,89007.0,HUNORIA,0.0,1.0
89008,89008.0,89008.0,WALDEKIRIA,0.0,1.0
89009,89009.0,89009.0,NATALYNE,0.0,1.0
89010,89010.0,89010.0,ALELISSON,1.0,0.0
89011,89011.0,89011.0,EDIVANDRE,0.0,1.0
89012,89012.0,89012.0,LUIZELI,1.0,0.0
89013,89013.0,89013.0,WEIBE,0.0,1.0
89014,89014.0,89014.0,GERILZA,0.0,2.0
89015,89015.0,89015.0,GENIGLEBIA,0.0,1.0
89016,89016.0,89016.0,EDIVADO,1.0,0.0
89017,89017.0,89017.0,FRANCICLEUMA,0.0,1.0
89018,89018.0,89018.0,CELIAALCELIA,0.0,1.0
89019,89019.0,89019.0,SEDENIL,1.0,0.0
89020,89020.0,89020.0,EUCRIDES,1.0,0.0
89021,89021.0,89021.0,NICECIO,1.0,0.0
89022,89022.0,89022.0,ELICARME,0.0,1.0
89023,89023.0,89023.0,LIUMAR,1.0,0.0
89024,89024.0,89024.0,YOANE,0.0,1.0
89025,89025.0,89025.0,ERCILENI,1.0,0.0
89026,89026.0,89026.0,ERIKE,10.0,1.0
89027,89027.0,89027.0,HENERICIA,0.0,1.0
89028,89028.0,89028.0,GREMESON,1.0,0.0
89029,89029.0,89029.0,HADVA,0.0,1.0
89030,89030.0,89030.0,CAROLAYNE,0.0,1.0
89031,89031.0,89031.0,ZICAELI,1.0,0.0
89032,89032.0,89032.0,APARECILIO,1.0,0.0
89033,89033.0,89033.0,ASSUNCIONA,0.0,2.0
89034,89034.0,89034.0,SULINETE,0.0,2.0
89035,89035.0,89035.0,GRALCINETE,0.0,1.0
89036,89036.0,89036.0,JAZONE,0.0,1.0
89037,89037.0,89037.0,DEVALMIR,1.0,0.0
89038,89038.0,89038.0,LUCINER,1.0,0.0
89039,89039.0,89039.0,FLORZINO,1.0,0.0
89040,89040.0,89040.0,ANEDIAS,1.0,0.0
89041,89041.0,89041.0,MARCIVAL,3.0,0.0
89042,89042.0,89042.0,LHOURIVANA,0.0,1.0
89043,89043.0,89043.0,GEZONIAS,1.0,0.0
89044,89044.0,89044.0,SOENY,0.0,2.0
89045,89045.0,89045.0,DOMIVALDO,1.0,0.0
89046,89046.0,89046.0,NEVILLE,0.0,1.0
89047,89047.0,89047.0,AUDERIZA,0.0,1.0
89048,89048.0,89048.0,KELSILENE,0.0,1.0
89049,89049.0,89049.0,HERIKISON,1.0,0.0
89050,89050.0,89050.0,AMAZILDE,0.0,2.0
89051,89051.0,89051.0,DIEULET,1.0,0.0
89052,89052.0,89052.0,ULIAN,1.0,0.0
89053,89053.0,89053.0,JILEADE,0.0,1.0
89054,89054.0,89054.0,ISVALDINO,1.0,0.0
89055,89055.0,89055.0,ALMERIDES,1.0,0.0
